ID,COORDS_X,COORDS_Y,AGE,ROOMS,HOUSESIZE,LOTSIZE,INQUALITY,PARKING,DISTAMEN,DISTCBD,PROXAMEN,DFLOOD100,TRPRICE,YEAR,ASKPRICE,AGE2,HOUSESIZE2,LOTSIZE2,LN_DISTCBD,LN_DISTAMEN
4129445,174368,319516,22,6,110,241,4,1,1746,2543,1994,0,191549,2011,189000,484,12100,58081,7.8410997,7.4650826
4998025,179198,319428,51,5,141,152,3,0,2189,3157,1551,0,177382,2014,175000,2601,19881,23104,8.0573778,7.6912003
6049352,174540,317330,56,5,98,237,3,1,2173,1964,1567,0,221991,2017,219000,3136,9604,56169,7.5827384,7.6838641
5358938,178568,315620,40,5,127,118,4,0,1396,3208,2344,0,177392,2015,175000,1600,16129,13924,8.0734034,7.2413664
5650572,175820,318048,100,4,80,68,5,0,813,578,2927,0,262567,2016,259000,10000,6400,4624,6.3595738,6.7007313
5511589,175820,318048,100,4,124,91,4,0,813,578,2927,0,262567,2016,259000,10000,15376,8281,6.3595738,6.7007313
6633260,178571,315566,41,7,110,172,4,1,1387,3250,2353,0,217984,2019,215000,1681,12100,29584,8.0864105,7.2348986
6351479,175448,316883,64,7,181,187,4,0,1372,1447,2368,0,475526,2018,469000,4096,32761,34969,7.2772479,7.2240248
3517233,174590,316438,47,8,220,492,1,1,2157,2372,1583,0,607465,2008,599000,2209,48400,242064,7.7714887,7.6764736
6928914,173074,317380,22,5,160,183,4,0,3610,3373,129,0,344318,2019,339500,484,25600,33489,8.123558,8.1914635
5091143,178284,318373,34,4,86,118,4,0,1407,1931,2332,0,161265,2015,159000,1156,7396,13924,7.5657935,7.2492151
5583419,178646,314509,40,6,238,495,5,1,1241,4137,2499,0,455473,2016,449000,1600,56644,245025,8.3277264,7.123673
6317155,175244,318052,57,4,136,123,1,0,1389,1152,2351,0,190210,2018,187500,3249,18496,15129,7.0492549,7.2363396
5791541,173357,319103,12,6,125,105,4,1,2834,3238,905,0,228272,2016,225000,144,15625,11025,8.0827112,7.9494443
5226263,175644,317723,9,6,138,241,5,1,1018,792,2722,0,380454,2016,375000,81,19044,58081,6.6745615,6.9255953
4743206,177562,319709,65,5,90,169,4,0,569,2088,3171,0,171460,2013,169000,4225,8100,28561,7.6439619,6.3438807
5910749,177597,317085,71,4,148,145,4,0,522,1499,3218,0,189221,2017,186500,5041,21904,21025,7.3125534,6.2576675
5846117,177501,319552,41,5,129,220,3,1,495,1924,3244,0,171472,2016,169000,1681,16641,48400,7.5621614,6.2045579
5314474,174150,316737,47,6,147,281,4,1,2626,2564,1114,0,252649,2015,249000,2209,21609,78961,7.8493237,7.8732171
5314558,178870,314667,33,5,158,239,4,0,1497,4135,2243,0,252649,2015,249000,1089,24964,57121,8.3272429,7.3112183
5300743,174637,317537,24,4,110,196,4,1,2041,1811,1698,0,252649,2015,249000,576,12100,38416,7.5016346,7.6211953
6224166,177526,316937,14,7,185,155,4,1,433,1539,3306,0,354129,2017,349000,196,34225,24025,7.3388882,6.0707378
5474028,176463,320864,65,2,43,167,2,0,468,2886,3271,1,90308,2015,89000,4225,1849,27889,7.9676266,6.1484685
3504525,178797,316950,65,6,130,197,4,1,1657,2614,2082,0,242515,2009,239000,4225,16900,38809,7.8686371,7.4127641
5604982,179021,315780,13,8,210,369,5,1,1874,3426,1865,0,506378,2016,499000,169,44100,136161,8.1391487,7.5358305
6088165,176033,316575,53,5,112,43,5,0,737,1449,3003,0,253704,2017,250000,2809,12544,1849,7.2786288,6.6025877
3411205,173887,317492,53,8,90,158,4,0,2790,2553,950,0,208040,2009,205000,2809,8100,24964,7.8450246,7.9337969
5353933,176059,318013,53,6,125,133,4,0,573,336,3166,0,344032,2015,339000,2809,15625,17689,5.817111,6.3508859
4819402,178963,319555,52,6,172,265,4,1,1956,3014,1784,0,273025,2013,269000,2704,29584,70225,8.0110235,7.5786567
6714628,174561,317546,20,6,176,188,4,0,2115,1883,1625,0,435461,2019,429000,400,30976,35344,7.5406218,7.6568103
4923192,177417,316153,32,6,134,220,2,1,279,2093,3461,0,237532,2013,234000,1024,17956,48400,7.6463537,5.6312118
4787237,178632,315372,35,5,129,134,4,0,1413,3436,2326,0,181709,2014,179000,1225,16641,17956,8.1420631,7.2534704
4237945,176163,321203,50,7,164,311,4,1,416,3232,3324,1,238576,2011,235000,2500,26896,96721,8.0808563,6.0306854
6801730,174948,316960,51,6,145,323,4,1,1872,1768,1868,0,405080,2019,399000,2601,21025,104329,7.4776044,7.5347629
6644816,177631,317397,99,5,104,115,2,0,644,1367,3096,0,202034,2019,199000,9801,10816,13225,7.2203736,6.4676986
5069487,177502,317458,99,5,129,76,4,1,544,1225,3195,0,273104,2014,269000,9801,16641,5776,7.1106963,6.2989492
4793263,175122,318138,67,6,143,167,3,1,1514,1281,2226,0,202039,2013,199000,4489,20449,27889,7.1553965,7.3225102
4710560,174403,319278,30,9,159,256,4,1,1795,2377,1945,0,253367,2013,249500,900,25281,65536,7.7735944,7.4927602
5399259,174747,317462,23,5,114,307,5,1,1946,1726,1794,0,303716,2015,299000,529,12996,94249,7.4535618,7.5735312
5506024,179070,318880,21,5,175,275,4,1,2114,2824,1625,0,303716,2015,299000,441,30625,75625,7.9459095,7.6563373
492934,175084,318073,67,1,120,121,4,0,1549,1313,2190,0,202151,2003,199000,4489,14400,14641,7.1800699,7.345365
2953824,174512,316622,53,1,145,178,4,1,2254,2320,1486,0,360623,2007,355000,2809,21025,31684,7.7493224,7.7204618
6294212,173999,317570,55,5,88,133,2,0,2667,2429,1072,0,202683,2018,199500,3025,7744,17689,7.7952352,7.8887095
6898072,174041,315998,60,4,125,480,2,1,2707,3075,1033,0,302797,2019,298000,3600,15625,230400,8.0310602,7.9035964
6671133,175885,318182,31,5,110,121,4,0,757,548,2983,0,293683,2019,289000,961,12100,14641,6.3062754,6.6293631
5131939,178784,320470,100,5,100,340,4,1,1672,3453,2068,0,151424,2014,149000,10000,10000,115600,8.1469984,7.4217758
6219961,179398,319277,44,6,140,153,4,0,2395,3273,1344,0,263218,2017,259000,1936,19600,23409,8.093462,7.7811384
6869057,178452,315334,40,7,110,211,4,1,1229,3351,2510,0,238845,2019,235000,1600,12100,44521,8.1170139,7.113956
5970346,174110,317077,55,5,103,212,4,1,2649,2455,1091,0,198206,2017,195000,3025,10609,44944,7.805882,7.8819375
5587279,177493,314607,17,5,139,297,5,1,172,3546,3568,0,375095,2016,369000,289,19321,88209,8.1735754,5.1474943
3141802,179254,319084,100,10,189,470,4,0,2273,3067,1467,0,360870,2008,355000,10000,35721,220900,8.0284548,7.7288556
5137334,176735,316603,87,8,185,290,5,0,57,1418,3683,0,676000,2014,665000,7569,34225,84100,7.2570028,4.0430512
7058036,175936,318233,100,5,179,126,4,0,713,523,3026,0,304000,2020,299000,10000,32041,15876,6.2595816,6.5694814
5848064,173180,316935,35,5,125,121,4,0,3586,3379,154,0,198265,2016,195000,1225,15625,14641,8.1253347,8.1847925
4491744,179057,317950,53,6,125,245,2,0,2173,2664,1567,0,221661,2012,218000,2809,15625,60025,7.8875842,7.6838641
5966482,178540,316660,10,6,130,217,4,1,1333,2519,2407,0,293874,2017,289000,100,16900,47089,7.8316174,7.1951871
4150528,178860,317968,19,5,174,340,4,1,1995,2466,1745,0,493210,2011,485000,361,30276,115600,7.8103528,7.5983992
5381903,174112,315803,44,5,126,191,4,1,2661,3153,1078,0,263400,2015,259000,1936,15876,36481,8.0561094,7.8864574
5540122,179596,316870,48,6,126,273,4,1,2410,3389,1330,0,263400,2015,259000,2304,15876,74529,8.1282902,7.7873821
4631324,174649,319472,51,6,179,215,4,1,1493,2296,2246,0,227818,2012,224000,2601,32041,46225,7.7389235,7.3085427
5761531,174118,319275,53,4,117,148,4,0,2060,2619,1680,0,129676,2016,127500,2809,13689,21904,7.8705478,7.6304612
6202030,177667,315706,39,6,120,153,4,0,571,2605,3169,0,188164,2017,185000,1521,14400,23409,7.8651881,6.3473892
5545357,174368,319516,22,5,105,241,5,1,1746,2543,1994,0,169864,2016,167000,484,11025,58081,7.8410997,7.4650826
614127,175056,318905,86,10,130,210,1,0,1406,1627,2334,0,173095,2002,170168,7396,16900,44100,7.3944931,7.2485042
3454556,176127,320874,49,4,110,209,4,1,229,2907,3511,1,228891,2010,225000,2401,12100,43681,7.9748769,5.433722
6317130,178507,315326,39,6,98,173,4,1,1281,3392,2458,0,192289,2018,189000,1521,9604,29929,8.1291752,7.1553965
6993244,178488,314933,29,5,100,119,4,0,1217,3696,2523,0,233000,2020,229000,841,10000,14161,8.2150068,7.1041441
6486274,177996,317277,100,4,120,117,2,0,952,1749,2787,0,244259,2018,240000,10000,14400,13689,7.4667993,6.8585649
5737043,178471,315149,53,4,90,224,4,1,1217,3510,2523,0,182189,2016,179000,2809,8100,50176,8.1633711,7.1041441
6376643,174108,316979,52,6,126,223,4,1,2676,2494,1064,0,294150,2018,289000,2704,15876,49729,7.8216434,7.8920784
5417587,178948,315887,33,6,85,211,3,1,1787,3302,1952,0,172016,2015,169000,1089,7225,44521,8.1022835,7.4882936
5200970,178908,317563,100,4,115,185,2,0,1907,2549,1832,0,233095,2016,229000,10000,13225,34225,7.8434563,7.5532866
5657620,179386,319254,44,5,110,225,5,0,2385,3253,1354,0,233095,2016,229000,1936,12100,50625,8.0873327,7.7769542
4831207,177492,315914,33,5,121,251,4,1,384,2339,3356,0,269749,2013,265000,1089,14641,63001,7.7574787,5.9506426
5614571,173965,315834,42,5,134,264,5,1,2802,3240,938,0,305435,2016,300000,1764,17956,69696,8.0833282,7.9380889
7040961,176408,317384,100,6,142,72,4,0,351,595,3388,0,555000,2020,545000,10000,20164,5184,6.3885612,5.8607864
6314667,178605,315833,39,4,118,196,4,0,1477,3081,2262,0,202683,2018,199000,1521,13924,38416,8.0330095,7.2977681
6356828,178827,315671,43,4,127,272,3,0,1659,3354,2080,0,202683,2018,199000,1849,16129,73984,8.1179085,7.4139705
6500125,176383,320923,59,6,141,347,4,1,483,2944,3257,1,253614,2018,249000,3481,19881,120409,7.9875245,6.1800165
4311467,179031,319771,50,5,140,263,4,1,2015,3189,1725,0,305064,2012,299500,2500,19600,69169,8.0674629,7.6083746
6015355,174330,316347,49,7,190,468,4,1,2410,2631,1330,0,560263,2017,550000,2401,36100,219024,7.8751192,7.7873821
5413399,173638,316026,49,6,130,184,4,1,3107,3377,633,0,233297,2015,229000,2401,16900,33856,8.1247435,8.0414133
3479724,175221,316798,59,5,175,219,4,1,1575,1664,2165,0,320976,2009,315000,3481,30625,47961,7.4169798,7.3620105
5188376,173311,317207,19,5,153,451,5,1,3404,3177,336,0,405600,2014,398000,361,23409,203401,8.063693,8.1327066
5029846,176033,316575,34,5,115,89,4,0,737,1449,3003,0,335296,2014,329000,1156,13225,7921,7.2786288,6.6025877
5961452,177653,322890,46,5,120,203,2,1,961,5070,2778,1,198735,2017,195000,2116,14400,41209,8.5310965,6.8679743
4890541,175199,316939,47,7,138,438,4,1,1627,1584,2112,0,382235,2013,375000,2209,19044,191844,7.3677087,7.3944931
4877239,179465,318786,23,5,130,239,5,1,2519,3176,1221,0,305788,2013,300000,529,16900,57121,8.0633774,7.8316174
4999462,179192,319551,57,5,85,155,2,0,2184,3210,1555,0,141690,2014,139000,3249,7225,24025,8.0740261,7.6889133
5002925,178490,315482,41,6,115,138,4,0,1292,3260,2448,0,141690,2014,139000,1681,13225,19044,8.0894823,7.1639466
5233123,179560,317353,34,7,152,464,5,0,2502,3228,1237,0,344032,2015,337500,1156,23104,215296,8.0796185,7.8248458
4300080,174368,319516,22,5,110,241,5,1,1746,2543,1994,0,182479,2012,179000,484,12100,58081,7.8410997,7.4650826
6318151,178733,315885,38,5,122,175,4,0,1581,3140,2158,0,186053,2018,182500,1444,14884,30625,8.0519781,7.3658128
6888759,174182,319870,49,5,150,239,4,1,1738,2910,2002,0,304823,2019,299000,2401,22500,57121,7.9759083,7.4604902
7125641,173374,317464,21,8,135,267,4,1,3301,3063,438,0,366000,2020,359000,441,18225,71289,8.0271502,8.1019812
4667204,179217,318924,24,5,173,414,4,1,2254,2977,1486,0,279875,2012,274500,576,29929,171396,7.9986715,7.7204618
4382348,174423,319388,24,4,110,241,4,1,1734,2422,2005,0,183038,2012,179500,576,12100,58081,7.7923489,7.4581861
5509706,178689,317419,53,8,131,137,4,0,1659,2363,2080,0,213945,2015,209800,2809,17161,18769,7.7676873,7.4139705
5129504,179535,316347,53,5,90,159,4,0,2304,3540,1435,0,178464,2014,175000,2809,8100,25281,8.1718817,7.7424021
4229586,174634,319408,51,6,129,288,3,1,1531,2267,2208,0,243738,2011,239000,2601,16641,82944,7.7262125,7.3336763
7062150,176724,316313,83,7,183,120,2,0,22,1698,3718,0,382500,2020,375000,6889,33489,14400,7.4372063,3.0910425
6940757,179218,319558,50,5,141,240,2,1,2211,3236,1529,0,255000,2020,250000,2500,19881,57600,8.0820932,7.7012
5581335,179456,316321,55,8,129,225,3,1,2226,3482,1513,0,170400,2016,167000,3025,16641,50625,8.1553621,7.7079616
7044444,178106,319264,33,5,120,185,5,0,1111,2141,2628,0,250000,2020,245000,1089,14400,34225,7.6690283,7.0130157
5800202,179652,319414,41,5,115,142,3,0,2643,3560,1097,0,213268,2016,209000,1681,13225,20164,8.177516,7.8796701
5519778,173273,316669,39,4,134,140,2,0,3491,3384,249,0,150514,2015,147500,1521,17956,19600,8.1268139,8.1579437
5773222,177769,315009,29,5,80,117,4,0,503,3273,3237,0,170936,2016,167500,841,6400,13689,8.093462,6.2205901
6535221,176075,317419,100,5,186,75,5,0,667,644,3072,0,508267,2018,498000,10000,34596,5625,6.4676986,6.50279
5499744,173737,315859,44,7,145,343,4,1,3024,3398,715,0,403163,2015,395000,1936,21025,117649,8.1309423,8.0143356
5853448,173712,316735,50,7,96,221,3,0,3061,2956,679,0,160755,2016,157500,2500,9216,48841,7.9915924,8.0264969
3605046,174236,316622,45,8,125,168,4,0,2528,2549,1211,0,202096,2009,198000,2025,15625,28224,7.8434563,7.8351836
5969022,178542,318251,28,4,90,116,4,0,1685,2166,2054,0,192921,2017,189000,784,8100,13456,7.6806374,7.4295206
5942935,177202,315639,100,5,156,335,4,0,185,2475,3554,0,356243,2017,349000,10000,24336,112225,7.8139958,5.220356
6251787,177901,319338,100,5,131,342,2,0,899,2030,2841,0,172540,2018,169000,10000,17161,116964,7.6157908,6.8012829
5372219,178518,314720,29,6,119,111,4,0,1182,3890,2557,0,182767,2015,179000,841,14161,12321,8.2661648,7.0749631
5092644,176283,320751,100,5,156,216,4,1,285,2774,3455,1,244048,2015,239000,10000,24336,46656,7.9280457,5.6524892
4376692,173901,317045,53,6,156,192,4,1,2859,2662,881,0,226699,2012,222000,2809,24336,36864,7.8868332,7.9582272
5396574,175221,316798,53,8,173,222,4,1,1575,1664,2165,0,356396,2015,349000,2809,29929,49284,7.4169798,7.3620105
7243515,178967,315668,43,5,134,182,4,0,1795,3459,1944,0,240000,2020,235000,1849,17956,33124,8.148735,7.4927602
5697250,177786,315099,29,4,80,105,4,0,534,3199,3206,0,162898,2016,159500,841,6400,11025,8.0705938,6.280396
5493012,177630,317410,100,4,137,75,4,0,647,1361,3092,0,204269,2015,200000,10000,18769,5625,7.2159748,6.4723463
5616982,178233,317785,57,6,107,204,1,1,1344,1850,2396,0,152181,2016,149000,3249,11449,41616,7.5229411,7.2034054
4808533,177778,317057,69,6,120,132,3,0,696,1663,3043,0,141973,2013,139000,4761,14400,17424,7.4163785,6.5453496
5614986,175645,316955,53,7,100,157,4,0,1202,1268,2538,0,326869,2016,320000,2809,10000,24649,7.145196,7.091742
5085308,178819,317417,62,6,100,148,4,0,1785,2490,1954,0,229840,2014,225000,3844,10000,21904,7.8200378,7.4871736
5734725,179061,318940,33,5,151,430,3,1,2097,2835,1643,0,305435,2016,299000,1089,22801,184900,7.9497972,7.648263
4768627,175064,319149,57,9,130,355,3,1,1276,1771,2464,0,229341,2013,224500,3249,16900,126025,7.4792995,7.1514854
6009827,176033,316575,90,4,145,139,4,0,737,1449,3003,0,304445,2017,298000,8100,21025,19321,7.2786288,6.6025877
5024327,179378,318752,23,5,93,139,4,0,2439,3083,1300,0,203341,2014,199000,529,8649,19321,8.033658,7.7993436
6113111,178429,317969,13,6,115,135,4,0,1587,2036,2153,0,229919,2017,225000,169,13225,18225,7.6187425,7.3696008
6302829,176467,319393,26,7,149,312,4,1,127,1416,3613,0,377094,2018,369000,676,22201,97344,7.2555914,4.8441873
3190342,176435,317358,53,6,80,30,4,0,333,622,3407,0,291256,2009,285000,2809,6400,900,6.43294,5.8081427
3689547,174524,319474,53,7,154,392,3,0,1610,2394,2129,0,291256,2009,285000,2809,23716,153664,7.7807207,7.3839893
3653768,174423,319388,51,7,140,290,4,1,1734,2422,2005,0,264692,2010,259000,2601,19600,84100,7.7923489,7.4581861
4985037,177092,317802,100,10,300,241,5,0,252,721,3488,0,648960,2014,635000,10000,90000,58081,6.5806394,5.529429
5573646,177705,315099,30,5,84,144,5,0,453,3164,3287,0,198265,2016,194000,900,7056,20736,8.0595922,6.1158919
6291833,177494,323039,57,5,116,420,2,1,766,5178,2973,1,152792,2018,149500,3249,13456,176400,8.5521746,6.6411819
4715918,175583,317781,100,6,85,51,4,0,1070,834,2670,0,222810,2014,218000,10000,7225,2601,6.7262335,6.9754138
5970268,173490,319021,13,5,107,110,4,0,2737,3085,1003,0,209042,2017,204500,169,11449,12100,8.0343065,7.9146175
7190742,178711,317222,85,3,148,241,2,0,1643,2438,2096,0,230000,2020,225000,7225,21904,58081,7.7989335,7.4042792
5584024,179312,316541,55,6,134,155,3,0,2085,3253,1655,0,155397,2016,152000,3025,17956,24025,8.0873327,7.6425242
4356712,174046,318195,23,6,130,189,4,0,2591,2357,1149,0,223900,2012,219000,529,16900,35721,7.7651448,7.8597994
6695290,178930,315016,42,4,129,117,4,0,1662,3900,2077,0,213680,2019,209000,1764,16641,13689,8.2687321,7.4157772
4771433,177766,317136,53,6,106,148,4,0,697,1611,3042,0,152894,2013,149500,2809,11236,21904,7.3846102,6.5467854
6371291,174705,319029,9,4,114,222,4,1,1651,1988,2088,0,254653,2018,249000,81,12996,49284,7.5948844,7.4091363
5762192,179051,319272,58,4,98,293,4,1,2050,2955,1690,0,223985,2016,219000,3364,9604,85849,7.9912539,7.6255951
6170519,178494,315111,39,4,90,133,2,0,1235,3555,2505,0,189221,2017,185000,1521,8100,17689,8.1761103,7.1188264
3784909,175936,318233,100,5,85,105,4,0,713,523,3026,0,219928,2009,215000,10000,7225,11025,6.2595816,6.5694814
6632219,177786,315099,28,4,92,123,4,0,534,3199,3206,0,202540,2019,198000,784,8464,15129,8.0705938,6.280396
3138768,179338,319515,53,6,151,196,2,0,2329,3321,1410,0,234251,2007,229000,2809,22801,38416,8.1080208,7.7531943
3230787,175799,318092,100,1,110,111,4,0,835,605,2904,0,234251,2007,229000,10000,12100,12321,6.4052286,6.7274318
5977050,177655,316856,15,5,160,165,4,0,556,1689,3184,0,317130,2017,310000,225,25600,27225,7.4318919,6.3207684
2906726,175742,316641,53,5,200,397,2,1,1035,1488,2705,0,357048,2006,349000,2809,40000,157609,7.3051882,6.9421568
5472529,178856,315577,43,6,118,183,4,0,1669,3440,2071,0,203623,2016,199000,1849,13924,33489,8.1432266,7.41998
5661640,178800,317481,63,8,102,134,4,0,1782,2457,1958,0,203623,2016,199000,3969,10404,17956,7.8066964,7.4854918
3591914,175032,318142,53,9,182,253,2,1,1604,1371,2136,0,202096,2009,197500,2809,33124,64009,7.2232957,7.3802557
6237095,179593,319053,24,6,105,125,4,0,2613,3375,1127,0,224105,2017,219000,576,11025,15625,8.1241503,7.8682542
5969442,178550,317279,61,7,120,195,3,0,1494,2267,2245,0,240490,2017,235000,3721,14400,38025,7.7262125,7.3092122
5583828,173907,315947,36,5,110,280,4,1,2845,3211,894,0,244585,2015,239000,1296,12100,78400,8.074338,7.9533181
5944650,176582,316215,53,4,135,384,2,1,157,1774,3583,0,322416,2017,315000,2809,18225,147456,7.4809923,5.0562458
5759009,175079,316475,100,6,165,235,4,1,1674,1997,2065,0,250778,2016,245000,10000,27225,55225,7.5994015,7.4229712
5736262,177507,317014,55,5,120,174,2,0,422,1473,3318,0,168900,2016,165000,3025,14400,30276,7.2950563,6.0450053
5623760,175643,316965,70,6,100,227,4,1,1203,1261,2537,0,342944,2016,335000,4900,10000,51529,7.1396604,7.0925736
5658247,177489,317115,71,5,146,160,3,0,422,1395,3318,0,171472,2016,167500,5041,21316,25600,7.2406497,6.0450053
7046961,177654,316314,32,5,104,97,4,1,432,2088,3308,0,215000,2020,210000,1024,10816,9409,7.6439619,6.0684257
6707149,174315,319868,50,6,162,143,4,0,1624,2809,2116,0,232921,2019,227500,2500,26244,20449,7.9405837,7.3926477
3837560,177921,316907,19,6,108,116,4,0,822,1866,2917,0,213984,2009,209000,361,11664,13456,7.5315523,6.7117405
3730857,177501,319552,41,5,120,169,4,1,495,1924,3244,0,213984,2009,209000,1681,14400,28561,7.5621614,6.2045579
5525838,176164,316378,63,7,120,371,3,1,585,1617,3154,0,430040,2015,420000,3969,14400,137641,7.3883281,6.3716121
5222984,176226,318101,30,5,124,90,4,1,409,207,3330,0,322530,2015,315000,900,15376,8100,5.3327188,6.0137153
5198226,177705,315099,29,4,81,131,5,0,453,3164,3287,0,193518,2015,189000,841,6561,17161,8.0595922,6.1158919
6492245,177584,322896,46,6,148,242,4,1,894,5059,2846,1,275441,2018,269000,2116,21904,58564,8.528924,6.7957058
5083423,179388,318872,23,4,80,122,4,0,2430,3125,1310,0,173056,2014,169000,529,6400,14884,8.0471897,7.7956467
5117903,173946,319528,30,5,102,127,4,0,2118,2896,1621,0,173056,2014,169000,900,10404,16129,7.9710855,7.6582274
5451245,174412,319649,50,7,180,290,4,1,1667,2591,2073,0,265246,2016,259000,2500,32400,84100,7.8597994,7.4187808
4822851,176846,323140,100,6,166,121,4,1,116,5181,3623,1,214052,2013,209000,10000,27556,14641,8.5527534,4.7535901
5067378,178699,316800,65,10,130,236,4,1,1519,2589,2220,0,202800,2014,198000,4225,16900,55696,7.8590269,7.3258076
5288290,178839,318050,20,6,135,286,4,0,2001,2447,1738,0,367744,2014,359000,400,18225,81796,7.802618,7.6014023
6525860,177420,319872,27,5,102,369,4,0,414,2154,3326,0,214116,2018,209000,729,10404,136161,7.6750817,6.025866
4058991,178494,317942,16,5,129,137,4,1,1645,2101,2094,0,316572,2011,309000,256,16641,18769,7.6501689,7.4054956
6351615,178594,315572,40,4,95,122,3,0,1410,3261,2329,0,179297,2018,175000,1600,9025,14884,8.0897894,7.2513452
5400120,175645,316955,53,7,100,157,4,0,1202,1268,2538,0,327906,2015,320000,2809,10000,24649,7.145196,7.091742
